maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,season,moonrise_time_class,sunrise_time_class,moonset_time_class,sunset_time_class
0.33333333333333337,0.4166666666666667,0,8.7,6,6,41,7,24,24,24,7,0,0.32653061224489793,0.0,1015,24,10,279,0.1276595744680851,3,2,1,0,0
0.36111111111111105,0.5833333333333333,0,4.3,5,6,0,23,30,30,27,26,72,0.8061224489795917,0.1,1003,27,7,92,0.425531914893617,0,0,1,1,0
0.7499999999999999,0.5277777777777777,0,11.6,8,1,53,3,24,24,25,24,1,0.22448979591836735,0.0,1001,22,10,268,0.23404255319148937,1,2,1,0,0
0.25,0.16666666666666669,0,8.7,5,1,1,11,16,16,16,11,0,0.7244897959183673,0.0,1018,12,10,33,0.1276595744680851,3,0,1,1,0
0.4722222222222222,0.5277777777777777,0,8.7,7,7,0,11,29,29,30,5,4,0.2959183673469387,0.0,1013,30,10,300,0.0851063829787234,0,0,1,1,0
0.16666666666666663,0.25,0,7.2,5,6,32,6,21,24,21,15,13,0.36734693877551017,0.0,1021,21,10,343,0.2765957446808511,3,2,1,0,0
0.8333333333333334,0.8055555555555555,0,13.2,9,9,78,-1,41,41,41,22,0,0.05102040816326531,0.0,998,40,10,125,0.3191489361702128,1,3,0,2,0
0.5833333333333334,0.7499999999999999,0,13.3,8,8,0,25,40,40,32,15,25,0.673469387755102,0.0,994,32,10,49,0.2765957446808511,2,0,0,1,1
0.4444444444444444,0.25,0,11.6,6,6,50,9,24,25,24,10,0,0.3775510204081632,0.0,1012,20,10,290,0.1702127659574468,1,2,1,0,0
0.38888888888888884,0.6388888888888888,0,12.0,7,6,100,26,35,35,29,26,57,0.8265306122448979,2.0,996,29,5,229,0.2978723404255319,2,3,0,2,0
0.4722222222222222,0.6666666666666666,0,9.5,6,8,45,27,41,41,32,8,53,0.7142857142857142,0.0,995,32,10,229,0.1276595744680851,2,2,0,0,0
0.861111111111111,0.9166666666666666,0,13.1,10,10,12,1,47,47,45,14,0,0.05102040816326531,0.0,995,45,10,264,0.2765957446808511,1,0,0,1,0
0.6944444444444445,0.6944444444444443,0,13.1,8,1,33,11,28,28,29,25,4,0.3061224489795918,0.0,1005,28,10,59,0.2978723404255319,1,2,0,0,0
0.16666666666666663,0.1388888888888889,0,8.7,4,4,51,5,20,20,20,4,0,0.36734693877551017,0.0,1017,15,10,121,0.0851063829787234,3,2,1,0,0
0.5555555555555556,0.5555555555555555,0,8.7,7,1,70,8,31,31,33,17,0,0.2040816326530612,0.0,1010,30,10,297,0.23404255319148937,0,1,1,0,0
0.25,0.2777777777777778,0,8.7,5,1,82,0,16,16,16,17,5,0.31632653061224486,0.0,1017,14,10,322,0.1702127659574468,3,3,1,2,0
0.3055555555555556,0.2777777777777778,0,8.7,5,5,65,4,21,22,21,12,1,0.3061224489795918,0.0,1015,18,10,235,0.1276595744680851,3,0,1,2,0
0.7222222222222222,0.6944444444444443,0,13.1,8,10,82,13,47,47,44,5,1,0.15306122448979592,0.0,1001,40,10,84,0.10638297872340426,1,3,0,2,0
0.41666666666666663,0.3888888888888889,0,8.7,6,1,49,6,22,24,22,14,0,0.346938775510204,0.0,1011,17,10,272,0.14893617021276595,0,2,1,0,0
0.638888888888889,0.7499999999999999,0,13.3,7,1,47,25,40,40,33,13,35,0.6122448979591836,2.0,996,32,8,254,0.14893617021276595,2,2,0,0,1
0.2777777777777778,0.5555555555555555,0,7.9,5,5,49,23,27,27,25,22,100,0.9285714285714285,0.0,999,24,7,137,0.3191489361702128,0,3,0,2,0
0.38888888888888884,0.3333333333333333,0,11.6,6,7,3,-1,26,26,28,29,0,0.13265306122448978,0.0,1013,28,10,296,0.5319148936170213,3,0,1,1,0
0.41666666666666663,0.4444444444444445,0,8.7,6,6,38,15,30,30,30,6,1,0.39795918367346933,0.0,1010,25,10,137,0.10638297872340426,0,2,1,0,0
0.7222222222222222,0.6388888888888888,0,12.7,8,9,59,9,42,42,41,9,4,0.12244897959183673,0.0,1003,39,10,181,0.1702127659574468,1,0,0,2,0
0.888888888888889,0.8333333333333333,0,13.9,10,11,73,13,53,53,48,13,5,0.12244897959183673,0.0,994,47,10,311,0.23404255319148937,2,1,0,0,1
0.8333333333333334,0.7777777777777777,0,13.3,9,10,15,6,47,47,44,21,0,0.08163265306122448,0.0,999,44,10,295,0.3829787234042553,1,0,0,1,0
0.5,0.6388888888888888,0,8.7,8,7,86,19,31,31,29,10,3,0.5306122448979591,0.0,1013,29,10,141,0.19148936170212766,0,1,1,2,0
0.4444444444444444,0.5277777777777777,0,8.7,6,1,66,24,29,29,26,16,0,0.8877551020408162,0.0,1003,23,5,284,0.2553191489361702,0,3,1,2,0
0.5277777777777778,0.4166666666666667,0,11.6,7,7,57,5,28,28,30,17,3,0.2040816326530612,0.0,1011,29,10,310,0.2978723404255319,1,0,1,2,0
0.3055555555555556,0.2777777777777778,0,8.7,5,6,88,11,24,24,24,12,0,0.44897959183673464,0.0,1016,21,10,316,0.2127659574468085,3,1,1,2,0
0.7222222222222222,0.7499999999999999,0,13.4,9,1,62,18,34,34,32,17,5,0.4183673469387755,0.0,999,31,10,194,0.3191489361702128,1,0,0,2,0
0.5,0.5277777777777777,0,8.7,7,8,90,17,37,37,35,11,0,0.346938775510204,0.0,1009,32,10,295,0.19148936170212766,0,1,1,2,0
0.5,0.4444444444444445,0,8.7,7,8,2,12,33,33,33,7,4,0.2755102040816326,0.0,1009,31,10,72,0.0851063829787234,0,0,1,1,0
0.5833333333333334,0.6944444444444443,0,13.3,7,9,0,23,42,42,36,3,46,0.4693877551020408,0.0,997,35,10,86,0.06382978723404255,2,0,0,1,0
0.5555555555555556,0.6944444444444443,0,13.0,8,8,4,25,38,38,31,24,31,0.6632653061224489,0.0,1003,31,10,97,0.44680851063829785,2,0,0,1,0
0.19444444444444442,0.08333333333333333,0,8.7,4,6,89,1,26,25,26,3,0,0.18367346938775508,0.0,1013,22,10,286,0.06382978723404255,3,1,1,2,0
0.5555555555555556,0.5833333333333333,0,8.7,7,1,85,6,25,25,26,26,6,0.2551020408163265,0.0,1013,26,10,100,0.2765957446808511,0,1,1,0,0
0.638888888888889,0.7499999999999999,0,13.8,8,1,86,24,37,37,31,20,36,0.673469387755102,0.0,995,31,10,101,0.2765957446808511,2,1,0,0,1
0.08333333333333337,0.08333333333333333,0,8.7,4,5,0,9,22,24,22,7,0,0.43877551020408156,0.0,1017,18,10,301,0.1276595744680851,3,0,1,1,0
0.4722222222222222,0.47222222222222227,0,8.7,6,1,9,8,26,26,26,6,0,0.31632653061224486,0.0,1011,22,10,259,0.06382978723404255,0,0,1,1,0
0.5555555555555556,0.6388888888888888,0,12.6,8,1,9,25,32,32,27,15,32,0.846938775510204,0.0,1001,27,10,91,0.23404255319148937,0,0,0,1,0
0.2777777777777778,0.25,0,8.7,5,1,99,10,14,15,14,33,2,0.7346938775510203,0.0,1013,14,10,322,0.3191489361702128,3,1,1,0,0
0.7777777777777778,0.8333333333333333,0,12.8,9,10,67,4,43,43,42,23,0,0.08163265306122448,0.0,1002,42,10,298,0.40425531914893614,1,1,0,0,0
0.4722222222222222,0.6388888888888888,0,8.1,6,1,49,24,30,30,26,8,51,0.8877551020408162,0.1,999,26,10,65,0.1276595744680851,2,0,0,2,0
0.3055555555555556,0.2222222222222222,0,8.7,5,1,84,5,16,16,16,22,13,0.4795918367346938,0.0,1013,15,10,127,0.23404255319148937,3,1,1,0,0
0.861111111111111,0.9166666666666666,0,13.4,10,11,31,0,48,48,45,25,0,0.04081632653061225,0.0,999,45,10,300,0.44680851063829785,1,0,0,1,0
0.6944444444444445,0.6944444444444443,0,13.1,8,8,75,18,35,35,34,25,13,0.38775510204081626,0.0,1007,34,10,100,0.46808510638297873,1,3,0,2,0
0.5555555555555556,0.3888888888888889,0,11.6,6,1,85,6,21,24,21,15,3,0.3571428571428571,0.0,1008,19,10,303,0.14893617021276595,1,3,1,2,0
0.5277777777777778,0.6666666666666666,0,8.7,7,1,31,24,34,34,29,7,27,0.7346938775510203,0.0,1005,28,9,68,0.0851063829787234,0,2,1,3,0
0.5277777777777778,0.6666666666666666,0,11.0,6,1,6,26,33,33,28,21,99,0.9081632653061223,3.7,996,27,7,45,0.3404255319148936,2,2,0,3,1
0.5833333333333334,0.6388888888888888,0,13.9,7,8,73,20,37,37,34,8,42,0.4183673469387755,0.0,1000,34,10,150,0.14893617021276595,2,3,0,2,1
0.4444444444444444,0.6388888888888888,0,9.5,6,7,53,26,40,40,32,17,75,0.7244897959183673,0.4,994,31,10,96,0.2978723404255319,2,1,0,0,0
0.5555555555555556,0.7499999999999999,0,12.1,8,8,45,22,39,39,35,29,37,0.44897959183673464,0.0,1000,35,10,100,0.5319148936170213,2,2,0,0,1
0.638888888888889,0.7499999999999999,0,9.8,8,8,38,23,44,44,38,9,62,0.4183673469387755,0.4,994,38,10,64,0.14893617021276595,2,2,0,0,1
0.5,0.6666666666666666,0,13.3,6,1,67,24,33,33,29,29,23,0.7653061224489796,3.9,999,28,3,188,0.2978723404255319,2,1,0,0,1
0.5,0.5833333333333333,0,11.9,6,7,54,23,37,37,32,28,39,0.5612244897959183,0.3,1002,32,9,105,0.48936170212765956,0,3,0,2,0
0.7499999999999999,0.7499999999999999,0,13.3,9,1,68,8,34,34,36,21,0,0.16326530612244897,0.0,1003,34,10,316,0.2765957446808511,1,0,0,2,0
0.5,0.5277777777777777,0,8.7,7,1,23,13,26,26,26,18,4,0.44897959183673464,0.0,1008,24,10,291,0.19148936170212766,0,0,1,1,0
0.16666666666666663,0.08333333333333333,0,8.7,4,4,43,6,16,16,16,19,0,0.4897959183673469,0.0,1011,13,10,275,0.19148936170212766,3,2,1,0,0
0.638888888888889,0.6944444444444443,0,13.7,8,8,100,22,41,41,35,17,25,0.4693877551020408,0.0,994,35,10,82,0.23404255319148937,2,3,0,0,1
0.5,0.47222222222222227,0,8.7,7,1,31,13,25,26,25,9,0,0.4795918367346938,0.0,1013,20,10,100,0.10638297872340426,0,2,1,0,0
0.8333333333333334,0.861111111111111,0,13.0,10,10,50,7,47,47,44,17,1,0.09183673469387754,0.0,1002,44,10,300,0.3191489361702128,1,0,0,2,0
0.3055555555555556,0.3611111111111111,0,8.7,5,1,100,6,19,19,19,18,0,0.39795918367346933,0.0,1013,17,10,300,0.2127659574468085,3,1,1,2,0
0.2222222222222222,0.19444444444444448,0,8.7,4,1,0,12,17,18,17,7,0,0.7142857142857142,0.0,1018,12,10,339,0.0851063829787234,3,0,1,1,0
0.5,0.6944444444444443,0,13.1,7,7,44,30,46,46,32,7,46,0.8775510204081631,0.0,998,31,9,213,0.0851063829787234,2,0,0,2,0
0.33333333333333337,0.3611111111111111,0,8.7,6,6,52,3,25,25,25,8,0,0.22448979591836735,0.0,1018,21,10,325,0.14893617021276595,0,2,1,0,0
0.5,0.5277777777777777,0,8.7,7,7,30,18,28,28,27,24,3,0.5816326530612245,0.0,1004,26,10,279,0.2553191489361702,0,2,1,3,0
0.33333333333333337,0.3333333333333333,0,8.7,5,1,11,9,18,18,18,16,9,0.5306122448979591,0.0,1013,17,10,121,0.2127659574468085,3,2,1,3,0
0.3055555555555556,0.3333333333333333,0,8.7,6,6,0,10,25,25,25,2,6,0.38775510204081626,0.0,1018,25,17,202,0.0425531914893617,3,2,1,1,0
0.5,0.5833333333333333,0,8.7,7,7,0,15,30,30,30,9,17,0.38775510204081626,0.0,1010,30,10,263,0.1276595744680851,0,0,1,1,0
0.611111111111111,0.7499999999999999,0,13.3,8,9,0,23,43,43,36,10,48,0.4591836734693877,0.0,1001,36,10,108,0.19148936170212766,2,0,0,3,0
0.5555555555555556,0.6944444444444443,0,13.0,8,8,44,25,42,42,34,4,27,0.6020408163265305,0.0,996,33,10,73,0.06382978723404255,2,2,0,0,0
0.4722222222222222,0.4166666666666667,0,11.6,6,1,0,7,24,24,24,12,3,0.3061224489795918,0.0,1014,22,10,320,0.1702127659574468,1,0,1,1,0
0.38888888888888884,0.2777777777777778,0,8.7,5,7,73,11,32,32,34,5,0,0.22448979591836735,0.0,1012,29,10,148,0.10638297872340426,3,1,1,0,0
0.7777777777777778,0.8888888888888888,0,13.9,9,10,0,15,43,43,42,8,22,0.19387755102040816,0.0,998,41,10,292,0.14893617021276595,2,0,0,1,1
0.5,0.47222222222222227,0,8.7,7,7,44,11,28,28,28,11,3,0.33673469387755095,0.0,1010,26,10,243,0.10638297872340426,0,2,1,0,0
0.2222222222222222,0.2222222222222222,0,8.7,5,4,25,11,17,17,17,13,0,0.673469387755102,0.0,1020,14,10,283,0.23404255319148937,3,2,1,0,0
0.5833333333333334,0.6944444444444443,0,13.1,8,1,12,25,38,38,31,11,30,0.7142857142857142,0.0,1000,30,10,259,0.1276595744680851,2,2,0,3,0
0.861111111111111,0.8333333333333333,0,13.4,10,11,87,9,51,51,47,20,2,0.09183673469387754,0.0,996,46,10,307,0.36170212765957444,1,3,0,2,0
0.5555555555555556,0.6388888888888888,0,12.6,8,1,9,25,34,34,28,16,34,0.836734693877551,0.0,1002,28,10,218,0.19148936170212766,0,0,0,1,0
0.8333333333333334,0.8888888888888888,0,13.9,10,1,71,15,41,41,40,8,6,0.21428571428571427,0.0,996,38,10,307,0.14893617021276595,2,1,0,0,1
0.5833333333333334,0.6388888888888888,0,8.7,8,1,99,17,30,30,29,15,11,0.4591836734693877,0.0,1009,28,10,145,0.1702127659574468,0,1,1,0,0
0.5555555555555556,0.7777777777777777,0,12.1,8,7,0,25,38,38,32,5,91,0.6530612244897959,0.0,994,31,10,263,0.0851063829787234,2,0,0,3,1
0.7499999999999999,0.8333333333333333,0,13.9,9,1,89,18,35,35,34,28,9,0.3775510204081632,0.0,997,34,20,270,0.44680851063829785,2,3,0,0,1
0.25,0.2222222222222222,0,8.7,5,1,0,0,16,16,16,15,0,0.31632653061224486,0.0,1016,12,10,304,0.19148936170212766,3,0,1,1,0
0.3055555555555556,0.3611111111111111,0,8.7,5,1,3,6,17,17,17,22,0,0.44897959183673464,0.0,1014,15,10,275,0.2553191489361702,0,2,1,1,0
0.41666666666666663,0.3611111111111111,0,11.6,6,1,75,2,21,22,21,24,8,0.2755102040816326,0.0,1016,19,10,81,0.23404255319148937,3,3,1,2,0
0.5833333333333334,0.6944444444444443,0,13.1,8,1,100,25,37,37,30,6,23,0.7448979591836734,0.0,999,29,10,152,0.0851063829787234,2,3,0,2,0
0.5555555555555556,0.6388888888888888,0,12.4,7,1,37,25,39,39,32,12,0,0.673469387755102,0.0,1005,28,10,303,0.2127659574468085,0,2,0,0,0
0.6944444444444445,0.6388888888888888,0,12.8,8,8,96,-1,33,33,34,17,37,0.08163265306122448,0.0,1008,34,10,126,0.3191489361702128,1,1,0,0,0
0.36111111111111105,0.3611111111111111,0,11.6,6,1,38,6,17,17,17,19,8,0.4591836734693877,0.0,1011,16,10,343,0.2127659574468085,3,0,1,2,0
0.611111111111111,0.5277777777777777,0,11.6,7,8,12,12,32,32,33,9,16,0.2755102040816326,0.0,1010,32,10,97,0.1702127659574468,1,2,1,3,0
0.2777777777777778,0.25,0,8.7,5,6,76,8,26,26,26,9,4,0.28571428571428564,0.0,1014,25,10,334,0.1702127659574468,3,3,1,2,0
0.5833333333333334,0.7222222222222221,0,13.3,8,8,35,24,41,41,34,17,35,0.5612244897959183,0.0,995,34,10,78,0.2978723404255319,2,2,0,0,1
0.6666666666666666,0.861111111111111,0,13.9,9,9,13,20,43,43,38,19,20,0.346938775510204,0.0,997,38,10,90,0.3404255319148936,2,2,0,3,1
0.638888888888889,0.5277777777777777,0,11.6,7,1,71,-1,29,29,31,2,0,0.11224489795918366,0.0,1006,27,10,233,0.02127659574468085,1,1,1,0,0
0.611111111111111,0.7499999999999999,0,13.2,8,9,29,21,41,41,36,21,46,0.4081632653061224,0.0,996,36,10,94,0.3829787234042553,2,0,0,1,0
0.5,0.47222222222222227,0,11.6,7,1,96,15,26,26,24,9,6,0.5510204081632653,0.0,1011,22,10,256,0.14893617021276595,1,1,1,0,0
0.41666666666666663,0.25,0,11.6,5,1,21,6,16,16,16,18,4,0.4999999999999999,0.0,1011,15,10,290,0.19148936170212766,3,0,1,2,0
0.638888888888889,0.6666666666666666,0,11.6,7,1,46,7,29,29,31,23,1,0.21428571428571427,0.0,1009,29,10,323,0.2553191489361702,1,2,1,0,0
0.7499999999999999,0.8888888888888888,0,13.4,9,9,52,7,40,40,40,33,3,0.12244897959183673,0.0,1002,40,10,310,0.6170212765957447,1,0,0,2,0
0.3055555555555556,0.3055555555555555,0,8.7,5,7,13,6,26,26,28,13,0,0.23469387755102042,0.0,1014,25,10,299,0.2553191489361702,3,2,1,3,0
0.3055555555555556,0.3333333333333333,0,11.6,6,1,57,7,19,19,19,19,7,0.4591836734693877,0.0,1010,19,10,19,0.19148936170212766,3,0,1,2,0
0.2777777777777778,0.25,0,11.6,5,1,9,10,15,16,15,14,13,0.683673469387755,0.0,1017,15,10,294,0.2127659574468085,1,2,1,3,0
0.6944444444444445,0.611111111111111,0,13.0,8,1,24,14,28,28,28,19,9,0.4183673469387755,0.0,1005,27,10,94,0.2553191489361702,1,0,0,1,0
0.2222222222222222,0.11111111111111109,0,8.7,4,4,6,12,18,18,18,4,0,0.7040816326530611,0.0,1018,13,10,167,0.0425531914893617,3,2,1,3,0
0.7777777777777778,0.7499999999999999,0,13.2,9,1,73,12,33,33,34,9,7,0.24489795918367344,0.0,1003,32,10,260,0.1276595744680851,1,0,0,2,0
0.611111111111111,0.7499999999999999,0,13.3,8,1,78,23,37,37,32,7,44,0.6122448979591836,0.0,996,31,10,224,0.10638297872340426,2,1,0,0,1
0.5555555555555556,0.5833333333333333,0,8.7,7,1,58,9,28,28,29,17,15,0.26530612244897955,0.0,1008,29,10,194,0.19148936170212766,0,1,1,0,0
0.7222222222222222,0.7499999999999999,0,13.3,9,1,29,9,34,34,35,11,0,0.19387755102040816,0.0,1003,32,10,323,0.19148936170212766,1,0,0,1,0
0.638888888888889,0.7222222222222221,0,12.6,8,8,53,24,42,42,34,4,6,0.5510204081632653,0.0,1007,32,10,236,0.0851063829787234,0,0,0,2,0
0.38888888888888884,0.4444444444444445,0,8.7,6,7,79,8,29,29,30,10,3,0.23469387755102042,0.0,1016,28,10,123,0.1702127659574468,0,1,1,0,0
0.4722222222222222,0.49999999999999994,0,8.7,7,6,60,15,27,27,26,15,5,0.4897959183673469,0.0,1012,25,10,344,0.14893617021276595,0,1,1,0,0
0.4444444444444444,0.49999999999999994,0,8.7,7,1,62,12,27,27,27,9,0,0.38775510204081626,0.0,1013,23,10,57,0.14893617021276595,0,3,1,2,0
0.2222222222222222,0.19444444444444448,0,8.7,4,1,98,4,12,13,12,22,0,0.510204081632653,0.0,1017,10,10,299,0.2553191489361702,3,1,1,0,0
0.5,0.611111111111111,0,12.5,7,8,29,23,42,42,35,14,2,0.4897959183673469,0.0,1002,33,10,316,0.2553191489361702,0,0,0,1,0
0.3055555555555556,0.4166666666666667,0,8.7,6,7,86,14,27,27,26,17,16,0.4591836734693877,0.0,1017,26,10,137,0.2978723404255319,0,3,1,2,0
0.7499999999999999,0.8055555555555555,0,13.3,9,10,5,13,46,46,44,7,8,0.15306122448979592,0.0,1000,42,10,185,0.1276595744680851,1,2,0,3,0
0.5277777777777778,0.6666666666666666,0,7.2,8,1,55,22,32,32,29,11,32,0.683673469387755,0.0,1005,28,10,93,0.14893617021276595,0,0,1,2,0
0.5,0.7499999999999999,0,13.3,7,7,77,25,40,40,33,8,34,0.6224489795918366,0.0,995,32,9,90,0.14893617021276595,2,1,0,0,1
0.5555555555555556,0.49999999999999994,0,11.6,7,1,7,10,27,27,27,15,3,0.31632653061224486,0.0,1012,25,10,305,0.2127659574468085,1,2,1,3,0
0.4444444444444444,0.3888888888888889,0,11.6,6,7,67,10,28,28,29,8,4,0.3061224489795918,0.0,1016,27,10,134,0.14893617021276595,1,1,1,0,0
0.5,0.4444444444444445,0,8.7,6,1,53,14,24,25,24,10,0,0.510204081632653,0.0,1011,19,10,14,0.1276595744680851,0,0,1,2,0
0.33333333333333337,0.3055555555555555,0,7.2,5,1,41,12,16,16,16,34,8,0.7448979591836734,0.0,1017,16,10,327,0.36170212765957444,3,2,1,0,0
0.4722222222222222,0.6388888888888888,0,12.8,6,7,90,28,43,43,32,6,39,0.836734693877551,0.0,1001,31,9,102,0.10638297872340426,0,1,0,0,0
0.611111111111111,0.7222222222222221,0,12.1,8,7,38,22,40,40,35,27,79,0.4693877551020408,0.0,997,35,9,92,0.46808510638297873,2,2,0,0,1
0.7499999999999999,0.861111111111111,0,13.9,9,10,87,15,42,42,41,7,31,0.19387755102040816,0.0,999,40,10,13,0.1276595744680851,2,3,0,0,1
0.41666666666666663,0.3611111111111111,0,11.6,6,1,0,11,22,23,22,10,5,0.4897959183673469,0.0,1013,20,10,269,0.10638297872340426,3,2,1,1,0
0.4722222222222222,0.6388888888888888,0,12.7,7,7,96,25,38,38,32,27,37,0.683673469387755,0.0,1001,31,9,104,0.5106382978723404,0,1,0,0,0
0.5,0.7222222222222221,0,13.1,8,1,0,25,38,38,31,28,54,0.693877551020408,2.1,998,31,8,235,0.3191489361702128,2,0,0,1,0
0.5277777777777778,0.6388888888888888,0,12.9,7,1,39,25,32,32,27,16,64,0.8979591836734693,0.0,1002,27,10,243,0.23404255319148937,2,2,0,0,0
0.611111111111111,0.6388888888888888,0,11.6,8,8,27,16,36,36,35,11,10,0.32653061224489793,0.0,1010,34,10,289,0.2127659574468085,0,2,1,3,0
0.4722222222222222,0.5555555555555555,0,8.7,7,7,77,14,29,29,29,14,5,0.4081632653061224,0.0,1008,26,10,214,0.14893617021276595,0,1,1,0,0
0.7222222222222222,0.7222222222222221,0,13.1,8,10,78,8,44,44,43,8,10,0.10204081632653061,0.0,1006,41,10,116,0.14893617021276595,1,3,0,2,0
0.611111111111111,0.7222222222222221,0,13.3,7,8,4,23,44,44,37,11,46,0.4285714285714285,0.1,996,37,9,89,0.19148936170212766,2,2,0,3,0
0.33333333333333337,0.3055555555555555,0,8.7,5,7,100,0,27,27,29,15,1,0.13265306122448978,0.0,1012,26,10,289,0.2765957446808511,0,1,1,2,0
0.4722222222222222,0.3611111111111111,0,11.6,6,1,0,4,20,20,20,24,0,0.32653061224489793,0.0,1008,18,10,313,0.2553191489361702,3,0,1,1,0
0.5555555555555556,0.5277777777777777,0,11.6,7,7,44,8,28,28,30,21,2,0.2551020408163265,0.0,1012,29,10,297,0.3829787234042553,1,2,1,0,0
0.2222222222222222,0.08333333333333333,0,8.7,4,6,12,4,24,24,23,11,14,0.2755102040816326,0.0,1016,22,10,291,0.19148936170212766,3,0,1,1,0
0.5555555555555556,0.611111111111111,0,11.6,7,8,65,8,31,31,33,15,26,0.2040816326530612,0.0,1005,32,10,62,0.19148936170212766,1,1,1,0,0
0.7222222222222222,0.8055555555555555,0,13.4,9,10,46,14,42,42,41,16,26,0.18367346938775508,0.0,998,41,10,335,0.2978723404255319,2,2,0,0,0
0.5833333333333334,0.47222222222222227,0,11.6,7,7,4,6,26,26,28,20,3,0.24489795918367344,0.0,1007,25,10,152,0.2127659574468085,1,0,1,1,0
0.5833333333333334,0.6666666666666666,0,12.7,8,7,86,23,35,35,30,18,46,0.6632653061224489,0.0,1001,30,10,96,0.2127659574468085,0,3,0,2,0
0.4444444444444444,0.3888888888888889,0,8.7,6,1,65,15,25,26,25,13,0,0.5510204081632653,0.0,1010,21,10,308,0.1702127659574468,0,1,1,0,0
0.611111111111111,0.7222222222222221,0,13.7,8,8,31,23,36,36,31,25,23,0.6122448979591836,0.0,999,31,10,91,0.46808510638297873,2,2,0,0,1
0.25,0.2222222222222222,0,8.7,5,6,8,10,23,23,23,16,13,0.4285714285714285,0.0,1015,22,10,281,0.2553191489361702,3,2,1,3,0
0.7777777777777778,0.8333333333333333,0,13.4,9,1,8,18,35,35,33,34,8,0.39795918367346933,0.0,998,33,10,98,0.5319148936170213,1,2,0,3,0
0.5555555555555556,0.6666666666666666,0,12.9,8,8,30,25,42,42,34,16,63,0.5612244897959183,0.0,1004,34,10,99,0.2978723404255319,2,0,0,1,0
0.638888888888889,0.611111111111111,0,12.8,8,9,39,6,41,41,40,8,3,0.10204081632653061,0.0,1006,38,10,253,0.14893617021276595,1,0,0,2,0
0.6944444444444445,0.7222222222222221,0,13.1,8,1,89,17,30,30,29,25,0,0.4693877551020408,0.0,1003,29,10,106,0.425531914893617,1,3,0,2,0
0.5555555555555556,0.7222222222222221,0,12.6,8,1,31,20,33,33,30,11,33,0.5510204081632653,0.0,1005,29,10,90,0.1276595744680851,0,0,0,1,0
0.638888888888889,0.4166666666666667,0,11.6,7,9,39,4,40,40,40,8,3,0.09183673469387754,0.0,1005,38,10,238,0.14893617021276595,1,0,1,2,0
0.7777777777777778,0.6666666666666666,0,11.6,8,1,19,4,31,31,33,11,1,0.14285714285714285,0.0,1005,29,10,307,0.10638297872340426,1,2,1,3,0
0.4722222222222222,0.6388888888888888,0,12.7,6,7,0,27,35,35,28,21,11,0.9285714285714285,0.0,1000,27,10,86,0.2553191489361702,0,0,0,1,0
0.888888888888889,0.6944444444444443,0,13.2,9,10,0,0,51,51,47,11,0,0.04081632653061225,0.0,996,44,10,332,0.2127659574468085,1,0,0,1,0
0.33333333333333337,0.3055555555555555,0,7.1,5,1,87,-3,15,16,15,20,27,0.26530612244897955,0.0,1014,15,10,315,0.2127659574468085,3,3,1,2,0
0.5833333333333334,0.4166666666666667,0,11.6,7,1,55,5,25,25,26,18,0,0.24489795918367344,0.0,1007,23,10,326,0.19148936170212766,1,0,1,2,0
0.861111111111111,0.8333333333333333,0,13.4,9,10,100,12,50,50,46,12,1,0.11224489795918366,0.0,994,43,10,326,0.2127659574468085,1,3,0,0,0
0.08333333333333337,0.08333333333333333,0,8.7,4,1,100,-1,10,11,10,14,0,0.43877551020408156,0.0,1016,6,10,280,0.1702127659574468,3,1,1,2,0
0.5833333333333334,0.5833333333333333,0,11.6,7,9,86,10,36,36,37,4,11,0.18367346938775508,0.0,1007,36,10,131,0.06382978723404255,1,3,1,2,0
0.638888888888889,0.611111111111111,0,8.7,8,8,2,10,35,35,36,23,7,0.2040816326530612,0.0,1006,35,10,311,0.2765957446808511,0,0,1,1,0
0.16666666666666663,0.1388888888888889,0,8.7,4,4,48,5,15,15,15,23,0,0.4897959183673469,0.0,1017,13,10,320,0.23404255319148937,3,2,1,0,0
0.5555555555555556,0.7222222222222221,0,13.9,7,8,27,23,40,40,34,20,25,0.5306122448979591,0.0,999,34,10,72,0.3829787234042553,2,2,0,3,1
0.2222222222222222,0.16666666666666669,0,8.7,4,1,0,3,11,13,11,21,0,0.520408163265306,0.0,1015,11,10,283,0.3191489361702128,3,2,1,1,0
0.36111111111111105,0.3611111111111111,0,8.7,6,1,73,14,21,22,21,8,2,0.6122448979591836,0.0,1013,17,10,66,0.1276595744680851,3,3,1,2,0
0.4722222222222222,0.3611111111111111,0,11.6,6,1,16,3,20,20,20,28,6,0.2959183673469387,0.0,1010,19,10,321,0.2765957446808511,3,2,1,3,0
0.4722222222222222,0.5833333333333333,0,7.2,6,1,77,24,29,29,26,11,43,0.9081632653061223,0.0,1007,25,10,84,0.1276595744680851,0,1,1,0,0
0.7222222222222222,0.611111111111111,0,12.9,8,8,9,5,34,34,35,16,6,0.15306122448979592,0.0,1002,33,10,213,0.19148936170212766,1,0,0,1,0
0.4444444444444444,0.3055555555555555,0,11.6,6,1,96,7,19,19,19,10,0,0.4285714285714285,0.0,1014,14,10,347,0.1276595744680851,1,1,1,0,0
